track_id,track_name,artist_name,album_name,release_date,popularity,track_url,artist_id,genres
26YfjhJqJuAOIeCgmHixjz,Eres Mi Mujer Mi Esposa,Leonardo Favio,"Un Estilo Inigualable, Vol. 1",1990-08-12,0,https://open.spotify.com/track/26YfjhJqJuAOIeCgmHixjz,7JWJRzjFr2Qt5yB9ondmoq,['bolero']
26j4o3vrRuqYqFiAQM5bW3,In My Mind,Natalie Summer,In My Mind,2018-08-23,21,https://open.spotify.com/track/26j4o3vrRuqYqFiAQM5bW3,6gV1KEwZN4LwOxFoZhumr6,[]
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,2018-12-10,83,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,4MCBfE4596Uoi2O4DtmEMz,"['melodic rap', 'emo rap']"
28Ct4qwkQXY2W5yyNCLuVI,Coleccionista de Canciones,Camila,Todo Cambio,2006,67,https://open.spotify.com/track/28Ct4qwkQXY2W5yyNCLuVI,2gRP1Ezbtj3qrERnd0XasU,['latin pop']
291JIUH9vV7qveI5F3n8JQ,No Me Arrepiento de Este Amor,Attaque 77,Otras Canciones,1998-11-01,54,https://open.spotify.com/track/291JIUH9vV7qveI5F3n8JQ,5rI6C5mJm6GYXbGHhpHTu9,"['argentine rock', 'latin rock', 'rock en español']"
294CLJ9yQQZ7fg9QB7ve16,cheers (with Wiz Khalifa),blackbear,cheers (with Wiz Khalifa),2020-12-25,49,https://open.spotify.com/track/294CLJ9yQQZ7fg9QB7ve16,2cFrymmkijnjDg9SS92EPM,[]
2B1S3g2M4qObq4pTzuEYGD,SI SABE FERXXO,Blessd,SI SABE FERXXO,2024-01-24,58,https://open.spotify.com/track/2B1S3g2M4qObq4pTzuEYGD,1TA5sGRlKUJXBN4ZyJuDIX,"['reggaeton', 'urbano latino']"
2BJWxD8xKrDv8vneTvTIm9,Beat the Odds,Lil Tjay,Beat the Odds,2022-08-26,60,https://open.spotify.com/track/2BJWxD8xKrDv8vneTvTIm9,6jGMq4yGs7aQzuGsMgVgZR,"['brooklyn drill', 'melodic rap']"
2BVKy5DxiQLxzvwqfvOlGH,Tranquilo Venancio,La Mosca,Corazones Antarticos,1998-01-01,24,https://open.spotify.com/track/2BVKy5DxiQLxzvwqfvOlGH,60nua3AsVSfADZtg5Hdz3W,"['rock en español', 'latin rock', 'argentine rock', 'ska']"
2BjIi07kN0yKSur0Fwrnss,So Fly,NB Ridaz,NB Ridaz.com,2004,52,https://open.spotify.com/track/2BjIi07kN0yKSur0Fwrnss,2KNDYRKdCzuKzCCUyjAcF4,"['mexican hip hop', 'latin hip hop']"
2CNG3J4eRJ4A7faeYcyB7K,Nea Skioni,Joris Voorn,Nea Skioni,2020-10-23,17,https://open.spotify.com/track/2CNG3J4eRJ4A7faeYcyB7K,4jGpKAmwvU263l0tUh4xKU,"['melodic techno', 'melodic house', 'deep house', 'techno']"
2D1D9hmwCBApc1JHEA7WaB,wo wo,Minz,wo wo,2022-11-17,39,https://open.spotify.com/track/2D1D9hmwCBApc1JHEA7WaB,2XNwtpu314ZSFziTt0ZqZT,"['alté', 'afrobeats', 'afrobeat', 'afropop', 'afroswing', 'afro adura', 'afro soul']"
2EEloiPeRvJs2gp9jPUhT5,Tinieblas,SAIKO,Saliendo del Planeta,2023-12-22,43,https://open.spotify.com/track/2EEloiPeRvJs2gp9jPUhT5,2O8vbr4RYPpk6MRA4fio7u,[]
2FSYfKAApea3U42phhBOIc,Bye Bye,Vilma Palma e Vampiros,La Pachanga,1991,67,https://open.spotify.com/track/2FSYfKAApea3U42phhBOIc,5VQCk9RiLwri99OgOT34kq,"['rock en español', 'latin rock', 'argentine rock']"
2Fc0ALv5QmsnMEZGucp3ze,Condena De Amor,Espinosa y Bedoya,Bambuco,1960-01-01,0,https://open.spotify.com/track/2Fc0ALv5QmsnMEZGucp3ze,1yfFPV08pOgi2gQBMVUe03,"['popular colombian music', 'bolero']"
2FjvG9IQg242g2LEornfjy,"Biggie/Tupac Live Freestyle (Funkmaster Flex & Big Kap Feat. DJ Mister Cee, Notorious B.I.G & Tupac)",Funk Flex,The Tunnel,1999-01-01,48,https://open.spotify.com/track/2FjvG9IQg242g2LEornfjy,34ABXKUj0gzq7R8vXjCaNj,['east coast hip hop']
2Fm4jvdtkdlJcIdltguUn2,OT,Berner,20 Lights,2015-01-06,31,https://open.spotify.com/track/2Fm4jvdtkdlJcIdltguUn2,2lrtGWxNXWjd0JzDLKXubI,[]
2GpXWndPrKdyoWkUC76Ray,En Ambiente,Rayo & Toby,Long Island,2020-05-08,8,https://open.spotify.com/track/2GpXWndPrKdyoWkUC76Ray,2xmhyxkjpGNBeWXVMeVWHb,['reggaeton']
2H1a4mJPX8WsrQi1myWv1g,We Deserve To Dream,Xavier Rudd,Jan Juc Moon,2022-03-25,51,https://open.spotify.com/track/2H1a4mJPX8WsrQi1myWv1g,5lbM4g6bhxjNX7R5QHP2nD,[]
2Hr6BxidhVk0yW9yBmkzRq,Take You There,Zepherin Saint,"Hallo Montag 2018, Pt. 2",2018-06-08,1,https://open.spotify.com/track/2Hr6BxidhVk0yW9yBmkzRq,10cgCwQ5XXirdZEPR6BuDD,[]
2ILk66EQSrhraTd4898uMD,Patrona de los Reclusos,The Latin Brothers,Te Encontré,1976-05-28,31,https://open.spotify.com/track/2ILk66EQSrhraTd4898uMD,2AiZXMqpVlCDnz3trZbWaK,"['salsa', 'música tropical', 'salsa romantica', 'merengue']"
2IsYe0AapwawKlvfjxPLtQ,Don't Start Now,Charlotte Reed,Happy Pop Hits,2020-04-11,12,https://open.spotify.com/track/2IsYe0AapwawKlvfjxPLtQ,2QJptU1vtIdk7WQIuylCjs,[]
2JBs412fpVUuzIaIp3CyIs,Bendita Tu Luz,Maná,Amar Es Combatir,2006-08-18,62,https://open.spotify.com/track/2JBs412fpVUuzIaIp3CyIs,7okwEbXzyT2VffBmyQBWLz,"['rock en español', 'latin rock', 'mexican rock', 'latin pop']"
2K0r5GD5zYlEMx2M7ZMcqG,Better Days,OneRepublic,Better Days,2020-03-25,53,https://open.spotify.com/track/2K0r5GD5zYlEMx2M7ZMcqG,5Pwc4xIPtQLFEnJriah9YJ,['soft pop']
2K6yvbAPxtf8YMViw35b0Q,Una Cancion,Los De Adentro,Los De Adentro,1998-06-30,53,https://open.spotify.com/track/2K6yvbAPxtf8YMViw35b0Q,282UIRNs6aprjrs0ynDn6v,"['colombian pop', 'rock en español', 'latin rock', 'latin pop']"
2Kfg8gJZrAdGHngE8064bo,Planet Nine,Joris Voorn,Four,2019-11-15,20,https://open.spotify.com/track/2Kfg8gJZrAdGHngE8064bo,4jGpKAmwvU263l0tUh4xKU,"['melodic techno', 'melodic house', 'deep house', 'techno']"
2KncC3VUPNMzW8CaNEgtqp,La Ladrona,Rodolfo Aicardi,"Qué Chévere, Vol. 2",2015-07-01,15,https://open.spotify.com/track/2KncC3VUPNMzW8CaNEgtqp,3IUAZiICL3J7GlHYPgT414,"['música tropical', 'cumbia', 'cumbia sonidera']"
2LVarTuXWCgWOApLxXr06x,Soundclash - Saison Remix,Zepherin Saint,Soundclash (Inc. Saison Remix),2019-09-20,15,https://open.spotify.com/track/2LVarTuXWCgWOApLxXr06x,10cgCwQ5XXirdZEPR6BuDD,[]
2LZdFnXIXuky0S0Jhdl4Qz,I Got You (I Feel Good),James Brown,The 50th Anniversary Collection,2003-10-07,51,https://open.spotify.com/track/2LZdFnXIXuky0S0Jhdl4Qz,7GaxyUddsPok8BuhxN6OUW,"['soul', 'motown', 'funk']"
2NUtsZ4okCT21kH4wXRRJ2,Glide (Mixed),Hernan Cattaneo,Balance presents Sunsetstrip (Mixed Version),2019-08-02,32,https://open.spotify.com/track/2NUtsZ4okCT21kH4wXRRJ2,4mpJaw5y17CIN08qqe8EfB,"['progressive house', 'organic house', 'melodic techno', 'melodic house', 'electronica']"
2NcJDSpMJsbyabOLoa00GM,Free My Mind,Omah Lay,Free My Mind,2021-11-12,42,https://open.spotify.com/track/2NcJDSpMJsbyabOLoa00GM,5yOvAmpIR7hVxiS6Ls5DPO,"['afrobeats', 'afrobeat', 'afropop', 'afro soul', 'alté', 'afroswing']"
2OXAWAySnYPJHLvgLX5fFT,Luchini Aka This Is It,Camp Lo,Profilin': The Hits,1990-01-01,33,https://open.spotify.com/track/2OXAWAySnYPJHLvgLX5fFT,4oLZx5FplbgfM8DEe9U8LB,"['east coast hip hop', 'jazz rap']"
2P53XEoO6wwuL353C0OW7X,Jacknuggeted,Caribou,Up In Flames (Special Edition),2003-03-31,18,https://open.spotify.com/track/2P53XEoO6wwuL353C0OW7X,4aEnNH9PuU1HF3TsZTru54,"['indietronica', 'idm']"
2Q443xy0yMQNR3i4NlCrnH,¡Corre!,Jesse & Joy,¿Con quién se queda el perro? (Spain Standard),2011-12-06,51,https://open.spotify.com/track/2Q443xy0yMQNR3i4NlCrnH,1mX1TWKpNxDSAH16LgDfiR,['latin pop']
2QSvl8WTIffnGgCvvlpixE,Gabino Barrera,Antonio Aguilar,Corridos,1997-06-19,58,https://open.spotify.com/track/2QSvl8WTIffnGgCvvlpixE,0PN0fbe41KbuzlRYnoajNm,"['ranchera', 'mariachi', 'corrido', 'norteño', 'música mexicana', 'banda', 'bolero']"
2RJ1fg4qf2vgZKifTa4HgA,Sólo Quédate En Silencio,RBD,Rebelde,2004-01-01,67,https://open.spotify.com/track/2RJ1fg4qf2vgZKifTa4HgA,7cjh6y0V9SsyCrWSXTzwOs,['latin pop']
2RQKlYWFPUO5BG7AiPAiOe,"World, Hold On - FISHER Rework",Bob Sinclar,"World, Hold On (FISHER Rework)",2022-07-29,58,https://open.spotify.com/track/2RQKlYWFPUO5BG7AiPAiOe,5YFS41yoX0YuFY39fq21oN,"['french house', 'disco house']"
2RsXDjlhJd8sylorcY4r0o,Put It On Me,DJ Quik,Under Tha Influence,2002,41,https://open.spotify.com/track/2RsXDjlhJd8sylorcY4r0o,0b2XeWDPeBiLeskT6RFqMb,"['g-funk', 'west coast hip hop', 'gangster rap']"
2SHiY0FiUddtaHYvIGYJOo,Test Section Disk,Vitess,V World,2023-03-24,18,https://open.spotify.com/track/2SHiY0FiUddtaHYvIGYJOo,5DIVjY3STr8n4tEoN0dmui,"['acid house', 'lo-fi house']"
2St6YJUrIwP2hJLYLCrKGP,Ayúdala,Mari Trini,A mi aire,1980,40,https://open.spotify.com/track/2St6YJUrIwP2hJLYLCrKGP,0CVHw8AAgA5brxfblp1lsQ,['bolero']
2SxeNZphx2bH5kju5Ntu8P,Airplane Lesson,Stereoclip,Airplane Lesson,2016,55,https://open.spotify.com/track/2SxeNZphx2bH5kju5Ntu8P,4x2Ejyd2OGXtZrPvAQWvYL,['melodic techno']
2TNGhBCPWHXPyZqEbtjgme,Lágrimas,Jowell & Randy,Viva La Musik,2024-06-20,29,https://open.spotify.com/track/2TNGhBCPWHXPyZqEbtjgme,4IMAo2UQchVFyPH24PAjUs,"['reggaeton', 'urbano latino']"
2TbWKrXTDBKGBBMUxeKOJc,Kaya,Androma,Kaya,2015-03-16,38,https://open.spotify.com/track/2TbWKrXTDBKGBBMUxeKOJc,5dlDKfWqGuEpQgaizvuWYh,['chill house']
2U193nbSaS182S3BGKdZvO,Yo Tambien Tuve 20 Años,Los Ayer's,Pure...Colombia,2012-08-23,11,https://open.spotify.com/track/2U193nbSaS182S3BGKdZvO,59yOEGhZtjuHQOTK5bWAsT,['bolero']
2U4nhJL7lwEhn4lt4WDzxK,Comoros,Klangkarussell,Comoros,2019-09-04,23,https://open.spotify.com/track/2U4nhJL7lwEhn4lt4WDzxK,041iTeoMIwXMlShuQPIVKo,[]
2UoJJTuU4ukwaWhM5XXqvm,Happy,Cooper Lee,Pop Music Hits,2020-04-22,11,https://open.spotify.com/track/2UoJJTuU4ukwaWhM5XXqvm,0QWQBxIvSix2Cd3bxAFRxP,[]
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,77,https://open.spotify.com/track/2VOomzT6VavJOGBeySqaMc,5pKCCKE2ajJHZ9KAiaK11H,[]
2VRJIIzbhhOGaxAhwCMfZX,In One Ear,Cage The Elephant,Cage The Elephant (Expanded Edition),2009-03-24,52,https://open.spotify.com/track/2VRJIIzbhhOGaxAhwCMfZX,26T3LtbuGT1Fu9m0eRq5X3,['modern rock']
2VraIbWVrzPs2YwGzjNPE3,"Outomorrow - Anyma, Kevin de Vries Remix",KAS:ST,A Magic World (Remixes),2021-09-10,36,https://open.spotify.com/track/2VraIbWVrzPs2YwGzjNPE3,7orlzf5LTqSnCzURkZFebN,"['melodic techno', 'techno', 'acid techno', 'melodic house']"
2W3ZpQg9i6lE6kmHbcdu9N,Cracker Island (feat. Thundercat),Gorillaz,Cracker Island (feat. Thundercat),2022-06-22,57,https://open.spotify.com/track/2W3ZpQg9i6lE6kmHbcdu9N,3AA28KZvwAUcZuOKwyblJQ,[]
2W6JHG3KGGPv82Bi2hAnSz,Chanel (feat. Swae Lee & Pharrell) - From Jxmtro,Rae Sremmurd,SR3MM,2018-05-04,35,https://open.spotify.com/track/2W6JHG3KGGPv82Bi2hAnSz,7iZtZyCzp3LItcw1wtPI3D,[]
2WMur8xCATjMHLgpPHdosc,It's Too Late - Dirty South Radio Edit,Dirty South,It's Too Late,2006-10-17,39,https://open.spotify.com/track/2WMur8xCATjMHLgpPHdosc,1bpzpALZwOoKXzwMg2i8WB,['progressive house']
2X3MLtAHDPfwYyg6wfSaiY,Hold On To Me,The Aston Shuffle,Hold On To Me,2024-07-18,26,https://open.spotify.com/track/2X3MLtAHDPfwYyg6wfSaiY,4Jv9I6DAbcjDa8HGFAjv94,[]
2ZSp1BC7agz2TkgSATdi9U,Badaboom (feat. Fabolous),B2K,"B2K Presents ""You Got Served"" Soundtrack",2000,42,https://open.spotify.com/track/2ZSp1BC7agz2TkgSATdi9U,51d3rUlLuMh7EW09aMe7yj,[]
2Zw9pEQe8e9fFtP7Lggfis,Amores,Mari Trini,Sus Grandes Exitos,1993,31,https://open.spotify.com/track/2Zw9pEQe8e9fFtP7Lggfis,0CVHw8AAgA5brxfblp1lsQ,['bolero']
2aMEYA8sRbbGiB1kUzXCuM,Panama Peppers,Vitess,Panama Peppers,2018-06-12,12,https://open.spotify.com/track/2aMEYA8sRbbGiB1kUzXCuM,5DIVjY3STr8n4tEoN0dmui,"['acid house', 'lo-fi house']"
2bQv3yAOjVFO7hcVpqyyVc,James Brown,Cage The Elephant,Cage The Elephant (Expanded Edition),2009-03-24,39,https://open.spotify.com/track/2bQv3yAOjVFO7hcVpqyyVc,26T3LtbuGT1Fu9m0eRq5X3,['modern rock']
2brRULIdVYikyvPq13F9Q1,Camino Largo,Diomedes Diaz,Las Voces del Vallenato,1999-09-28,21,https://open.spotify.com/track/2brRULIdVYikyvPq13F9Q1,66NweiA3nU84k1S3SZdTSG,['vallenato']
2c3jpiVWrH2l8O5HHRkJ5e,Lesson Learned (feat. John Mayer),Alicia Keys,As I Am (Expanded Edition),2007-11-09,47,https://open.spotify.com/track/2c3jpiVWrH2l8O5HHRkJ5e,3DiDSECUqqY1AuBP8qtaIa,"['r&b', 'neo soul']"
2cgamRofJ1iWxAHD801DNu,Wild Dreams (feat. Khalid),Burna Boy,"Love, Damini",2022-07-07,45,https://open.spotify.com/track/2cgamRofJ1iWxAHD801DNu,3wcj11K77LjEY1PkEazffa,"['afrobeats', 'afrobeat', 'afropop', 'afroswing', 'dancehall']"
2ctvdKmETyOzPb2GiJJT53,Breathe (In the Air),Pink Floyd,The Dark Side of the Moon,1973-03-01,73,https://open.spotify.com/track/2ctvdKmETyOzPb2GiJJT53,0k17h0D3J5VfsdmQ1iZtE9,"['progressive rock', 'psychedelic rock', 'classic rock', 'symphonic rock', 'art rock', 'rock']"
2czfzi6sUy0QuC40XsI7hM,If You Only Knew,Rhea Silvia,Colorize 2023 Spring Sampler,2023-03-03,19,https://open.spotify.com/track/2czfzi6sUy0QuC40XsI7hM,1oySwcGPWoxWILMpe50qW9,"['progressive house', 'melodic house']"
2dk1fsLg7YEsKJdVm4P5cu,Saturday Mornings (feat. Lil Wayne),Cordae,Saturday Mornings (feat. Lil Wayne),2024-07-24,55,https://open.spotify.com/track/2dk1fsLg7YEsKJdVm4P5cu,0huGjMyP507tBCARyzSkrv,[]
2dyhrSP8dwHJyJHwsK4CGQ,Despedida,Espinosa y Bedoya,Espinosa Y Bedoya,1958-01-10,0,https://open.spotify.com/track/2dyhrSP8dwHJyJHwsK4CGQ,1yfFPV08pOgi2gQBMVUe03,"['popular colombian music', 'bolero']"
2eo53MB0vWt1JdReJyvcvC,Ronaldiño y Ronaldo,Alcolirykoz,Anarcolirykoz,2024-11-27,46,https://open.spotify.com/track/2eo53MB0vWt1JdReJyvcvC,3ygJTpJJIK7eEeC2EFRl9D,['latin hip hop']
2eynZaIPy0ttu4ITv3rMuy,"Gracias Tierra, gracias Cielo",Rocío Madreselva,Naturaleza en Paz,2014-01-02,25,https://open.spotify.com/track/2eynZaIPy0ttu4ITv3rMuy,1FC21V3OesDWiXVFbaArgr,[]
2fAIfPLrPUTW1AmJRR428Q,Ruby,Kaiser Chiefs,"Yours Truly, Angry Mob",2007-01-01,57,https://open.spotify.com/track/2fAIfPLrPUTW1AmJRR428Q,0LbLWjaweRbO4FDKYlbfNt,"['britpop', 'indie rock']"
2fTdRdN73RgIgcUZN33dvt,"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",2020-10-09,51,https://open.spotify.com/track/2fTdRdN73RgIgcUZN33dvt,64M6ah0SkkRsnPGtGiRAbb,[]
2fVpFyyesg86MYiLnEjsUt,Quisiera Devolver El Tiempo,Ultrajala,De Nuevo En La Cabina,2018-10-26,0,https://open.spotify.com/track/2fVpFyyesg86MYiLnEjsUt,5joVaERRhtR2MvT1otSlsq,['latin hip hop']
2fZW7ByWe46rGih0FtP2XK,Nothing Left (feat. Will Heard),Kygo,Cloud Nine,2016-05-13,47,https://open.spotify.com/track/2fZW7ByWe46rGih0FtP2XK,23fqKkggKUBHNkbKtXEls4,['tropical house']
2g229Q3Relqxkj5CDnTjeE,Fondo Profundo,Vilma Palma e Vampiros,Fondo Profundo,1994,55,https://open.spotify.com/track/2g229Q3Relqxkj5CDnTjeE,5VQCk9RiLwri99OgOT34kq,"['rock en español', 'latin rock', 'argentine rock']"
2g2RdIIfgNfC872HTDeNSS,Arrunchaditos,Garzon y Collazos,De Ellos Lo Mejor,2017-12-08,0,https://open.spotify.com/track/2g2RdIIfgNfC872HTDeNSS,0FmDjtiMoFHZG4f83cQjVI,"['bolero', 'popular colombian music', 'traditional music']"
2itJP0FWfjtboZdfE9A8EL,The Answer,Anyma,Explore Your Future,2023-03-23,0,https://open.spotify.com/track/2itJP0FWfjtboZdfE9A8EL,4iBwchw0U0GZv5RfVYSMxN,"['melodic techno', 'melodic house', 'techno', 'stutter house']"
2j4bBv1STDwSf0Kb6Ws4QD,The Hard Way,PNAU,Hyperbolic,2024-03-22,38,https://open.spotify.com/track/2j4bBv1STDwSf0Kb6Ws4QD,6n28c9qs9hNGriNa72b26u,[]
2jKoVlU7VAmExKJ1Jh3w9P,"Alkaholik (feat. Erik Sermon, J Ro & Tash)",Xzibit,Restless,2000-04-02,50,https://open.spotify.com/track/2jKoVlU7VAmExKJ1Jh3w9P,4tujQJicOnuZRLiBFdp3Ou,"['west coast hip hop', 'gangster rap', 'g-funk', 'hardcore hip hop', 'hip hop']"
2jZ2MrAk8iNZk1dsI0Vr5z,Cold Outside,Timaya,Cold Outside,2021-10-14,55,https://open.spotify.com/track/2jZ2MrAk8iNZk1dsI0Vr5z,7gEgjd9W1P1iAD9FbubrqC,"['afrobeats', 'afrobeat', 'azonto', 'soca', 'afropop', 'dancehall', 'hiplife']"
2jfyY5GIc7wsYVIrCnjblC,Formidable,Twenty One Pilots,Scaled And Icy,2021-05-21,54,https://open.spotify.com/track/2jfyY5GIc7wsYVIrCnjblC,3YQKmKGau1PzlVlkL1iodx,[]
2k0hu1uekfqParJtpdYrLY,RX,Don Omar,Reggaeton Party,2020-03-20,31,https://open.spotify.com/track/2k0hu1uekfqParJtpdYrLY,33ScadVnbm2X8kkUqOkC6Z,"['reggaeton', 'urbano latino']"
2k9aBWJjIv3onRBIdg7oWm,Hungboo - DJ-Kicks,Peggy Gou,DJ-Kicks EP,2019-05-31,37,https://open.spotify.com/track/2k9aBWJjIv3onRBIdg7oWm,2mLA48B366zkELXYx7hcDN,[]
2kMOXnuqlshTVXBpiWp3TA,Lo Dudo,Frankie Ruiz,Serie Top 10,2004-08-24,46,https://open.spotify.com/track/2kMOXnuqlshTVXBpiWp3TA,4dLvccxeQIM5u80Ri0u9OV,"['salsa', 'salsa romantica', 'merengue']"
2kQ9udZ0v3H8PFSVmbY1Kq,Darling,D-Block Europe,PTSD,2019-09-27,62,https://open.spotify.com/track/2kQ9udZ0v3H8PFSVmbY1Kq,5VadK1havLhK1OpKYsXv9y,"['grime', 'uk drill']"
2kgUPa3UUnHIUfySDkg2bm,Me Voy a Quitar de en Medio,Vicente Fernández,Entre El Amor Y Yo,1998-05-26,57,https://open.spotify.com/track/2kgUPa3UUnHIUfySDkg2bm,4PPoI9LuYeFX8V674Z1R6l,"['mariachi', 'ranchera', 'música mexicana', 'bolero', 'banda', 'norteño']"
2kqsNM8s9y2tlgHGCFnfvh,Eme,Big Soto,Eme,2022-08-11,27,https://open.spotify.com/track/2kqsNM8s9y2tlgHGCFnfvh,2TQ4CGgxxCWHqa9yYIGDoU,"['urbano latino', 'trap latino', 'mexican hip hop']"
2lKR7G3fbkDd0Z1ZiWKesF,Writing on the Wall,Brown Skies,Workout Hits,2020-08-16,0,https://open.spotify.com/track/2lKR7G3fbkDd0Z1ZiWKesF,5u4VR5dLnwM0wmf6FQH5kR,[]
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,95,https://open.spotify.com/track/2lTm559tuIvatlT1u0JYG2,4q3ewBCX7sLwd24euuV69X,"['reggaeton', 'trap latino', 'latin', 'urbano latino']"
2lmMt4SRDXDma6QkJUox0D,Us,James Bay,Us,2018-05-22,49,https://open.spotify.com/track/2lmMt4SRDXDma6QkJUox0D,4EzkuveR9pLvDVFNx6foYD,[]
2mHw0KoEyDw8Yaw3yPoke6,3D (Justin Timberlake Remix),Jung Kook,3D (Justin Timberlake Remix),2023-11-24,61,https://open.spotify.com/track/2mHw0KoEyDw8Yaw3yPoke6,6HaGTQPmzraVmaVxvz6EUc,['k-pop']
2mahYptfoUatLejXpAPyDT,Juggernaut,Oliver Heldens,Juggernaut,2013-09-04,21,https://open.spotify.com/track/2mahYptfoUatLejXpAPyDT,5nki7yRhxgM509M5ADlN1p,"['future house', 'house']"
2oHjGiip1iKW3d9AfdQo1N,Air,Klangkarussell,Home / Air,2021-07-01,25,https://open.spotify.com/track/2oHjGiip1iKW3d9AfdQo1N,041iTeoMIwXMlShuQPIVKo,[]
2oZmMp5M6L0Rh7G84Um2tF,Chain of Fools,Aretha Franklin,Lady Soul (With Bonus Selections),1968-01-22,59,https://open.spotify.com/track/2oZmMp5M6L0Rh7G84Um2tF,7nwUJBm0HE4ZxD3f5cy5ok,"['soul', 'motown', 'jazz blues']"
2oxGvUBXI5sfElwx0DyNxk,Que Se Mueran de Envidia,Frankie Ruiz,"Cantándole al Amor, Vol. 2",2023-10-21,46,https://open.spotify.com/track/2oxGvUBXI5sfElwx0DyNxk,4dLvccxeQIM5u80Ri0u9OV,"['salsa', 'salsa romantica', 'merengue']"
2p8IUWQDrpjuFltbdgLOag,After Hours,The Weeknd,After Hours,2020-03-20,79,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,1Xyo4u8uXC1ZmMpatF05PJ,[]
2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,Ed Sheeran,÷ (Deluxe),2017-03-03,62,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,6eUKZXaKkcviH0Ku9w2n3V,['soft pop']
2pX4FpOgwItRVPPUFdRcxA,Smooth (feat. Rob Thomas),Santana,Supernatural (Legacy Edition),1999,66,https://open.spotify.com/track/2pX4FpOgwItRVPPUFdRcxA,6GI52t8N5F02MxU0g5U69P,[]
2pempG6Jl7ZHDpCBElQUec,Dior,Ruger,The Second Wave (Deluxe),2022-06-17,60,https://open.spotify.com/track/2pempG6Jl7ZHDpCBElQUec,0a1SidMjD8D6EHvJph4n2H,"['afrobeats', 'afrobeat', 'afropop', 'afroswing', 'afro soul']"
2pxCOdnHEZZ3A1XRNxjc1v,Wake Up Alone,Amy Winehouse,Back To Black (Deluxe Edition),2006,55,https://open.spotify.com/track/2pxCOdnHEZZ3A1XRNxjc1v,6Q192DXotxtaysaqNPy5yR,[]
2qcllSUyD3gKbfh9NEjARW,My Block - Nitty Remix,2Pac,Better Dayz,2002-01-01,51,https://open.spotify.com/track/2qcllSUyD3gKbfh9NEjARW,1ZwdS5xdxEREPySFridCfh,"['gangster rap', 'west coast hip hop', 'g-funk', 'hip hop']"
2qyhy9ndo8tTGMzXeHTisR,So High,Doja Cat,So High,2014-03-11,73,https://open.spotify.com/track/2qyhy9ndo8tTGMzXeHTisR,5cj0lLjcoR7YOSnhnX0Po5,[]
2rZl3gemfERLLxROjCKV1k,Rescue Me,Mike Braxton,Cardio Gym Workout,2020-11-26,4,https://open.spotify.com/track/2rZl3gemfERLLxROjCKV1k,4Bmhv5aQwAhfEcpvQ5U923,[]
2rwmKpWW6o6anOhvcyiJOw,Nothin' But The Cavi Hit,Mack 10,Best Of Mack 10,2007-01-01,52,https://open.spotify.com/track/2rwmKpWW6o6anOhvcyiJOw,3USpNaxpX1iNqNnQWqg9ob,"['g-funk', 'west coast hip hop', 'gangster rap']"
2sRPo7p9kA65q4qN6dcJrX,Woman del Callao,Juan Luis Guerra 4.40,Ojalá Que Llueva Café,1989-01-01,48,https://open.spotify.com/track/2sRPo7p9kA65q4qN6dcJrX,3nlpTZci9O5W8RsNoNH559,"['merengue', 'bachata', 'salsa']"
2sU9EjevkrU9OkPZudvFNN,Believer (feat. Lil Wayne),Imagine Dragons,Believer (feat. Lil Wayne),2019-01-07,58,https://open.spotify.com/track/2sU9EjevkrU9OkPZudvFNN,53XhwfbYqKCa1cC15pYq2q,[]
2tn9zXqIZJbgL1swqwOktz,Praise You - Radio Edit,Fatboy Slim,Why Try Harder - The Greatest Hits,2006-06-18,3,https://open.spotify.com/track/2tn9zXqIZJbgL1swqwOktz,4Y7tXHSEejGu1vQ9bwDdXW,['big beat']
2vRtqOPN0xOcMcZQ25aCUK,GU43 Ambient Fill - Mixed,Joris Voorn,Global Underground #43: Joris Voorn - Rotterdam (DJ Mix),2020-11-06,13,https://open.spotify.com/track/2vRtqOPN0xOcMcZQ25aCUK,4jGpKAmwvU263l0tUh4xKU,"['melodic techno', 'melodic house', 'deep house', 'techno']"
2vwJC3c69M9B8WJpVUoKix,Baila Para Mi,La Mosca,Visperas De Carnaval,2000,51,https://open.spotify.com/track/2vwJC3c69M9B8WJpVUoKix,60nua3AsVSfADZtg5Hdz3W,"['rock en español', 'latin rock', 'argentine rock', 'ska']"
2wPjoNKQAfEdgEYrPIBwAD,"1, 2, 3, 4 (Sumpin' New)",Coolio,Gangsta's Paradise,1995-11-07,49,https://open.spotify.com/track/2wPjoNKQAfEdgEYrPIBwAD,3y24n3XhZ96wgwRXjvS17T,"['west coast hip hop', 'g-funk']"
